"business_product_id";"name";"name_or_number";"discriminator";"product_type";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"promotional_region";"statistical_region";"x";"y";"lat";"long";"phone1";"phone2";"phone3";"email";"website";"status";"last_status_change_date";"notification_date";"acknowledgement_date";"comfort_class";"number_of_units";"maximum_capacity";"tva_type";"tva_acknowledgement";"tva_capacity";"tva_capacity_description";"tva_acknowledgement_date";"tva_principal_acknowledgement_date";"tva_revoke_date";"tva_suspension_date";"tva_suspension_removal_date";"deleted";"green_key_labeled";"accessibility_label";"changed_time"
"222345";"Merkenveld";"Merkenveld";"YOUTH_ACCOMMODATION";"BASE";"MERKEMVELDWEG";"15";"";"8210";"Loppem";"Zedelgem";"brugseOmmeland";"brugseOmmeland";"66594.00210857691";"202620.9858514061";"51.128167";"3.176039";"+3250277698";"+32";"";"merkenveld@hopper.be";"https://www.merkenveld.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"182";"";"Sep 14 2006 02:00:00:000AM";"";"";"";"";"0";"1";"BASIC";"Nov 20 2018 11:10:03:197AM"
"230285";"Middelpunt";"Middelpunt";"HOTEL";"BASE";"Westendelaan";"37";"";"8430";"Middelkerke";"Middelkerke";"kust";"kust";"41494.49";"209187.34";"51.18247440452112";"2.816931708527382";"+32 59 30 70 70";"";"";"info@middelpunt.be";"https://www.middelpunt.be";"ACKNOWLEDGED";"Sep 19 2018 12:00:00:000AM";"";"Aug 23 2018 01:41:17:000PM";"THREE_STARS_SUPERIOR";"44";"88";"ADULT";"TVA";"88";"";"Jun 20 2013 02:00:00:000AM";"Sep 30 2010 02:00:00:000AM";"";"";"";"0";"0";"COMFORT";"Dec 12 2018 03:30:40:933PM"
"226186";"Midwester";"Midwester";"YOUTH_ACCOMMODATION";"BASE";"Koninklijke Prinslaan";"36";"";"8670";"Koksijde";"Koksijde";"kust";"kust";"27879.57";"201691.86";"51.11240507770759";"2.624794773690946";"+3258519222";"+32";"";"midwester@cjt.be";"www.midwester.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"70";"";"Sep 13 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Oct  3 2018 10:13:04:397AM"
"224114";"Moerkensheide - Hopper Jeugdverblijf - Blokhut";"Moerkensheide - Hopper Jeugdverblijf - Blokhut";"YOUTH_ACCOMMODATION";"BASE";"Beekstuk";"10";"";"9840";"De Pinte";"De Pinte";"leieStreek";"leieStreek";"99501.92999999999";"186273.84";"50.98449961951779";"3.649638241647098";"+3292826894";"+32";"";"moerkensheide@hopper.be";"www.moerkensheide.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"25";"";"Sep 28 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Dec  5 2018 07:36:07:167AM"
"224113";"Moerkensheide - Hopper Jeugdverblijf - Hoofdgebouw + Appartement + Vossenhol";"Moerkensheide - Hopper Jeugdverblijf - Hoofdgebouw + Appartement + Vossenhol";"YOUTH_ACCOMMODATION";"BASE";"Beekstuk";"10";"";"9840";"De Pinte";"De Pinte";"leieStreek";"leieStreek";"99501.92999999999";"186273.84";"50.98449961951779";"3.649638241647098";"+3292826894";"+32";"";"moerkensheide@hopper.be";"www.moerkensheide.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"112";"";"Sep 28 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Dec  5 2018 07:36:07:167AM"
"224115";"Moerkensheide - Hopper Jeugdverblijf - Trekkershut";"Moerkensheide - Hopper Jeugdverblijf - Trekkershut";"YOUTH_ACCOMMODATION";"BASE";"Beekstuk";"10";"";"9840";"De Pinte";"De Pinte";"leieStreek";"leieStreek";"99460.37";"186234.02";"50.98413808573029";"3.649051920160799";"+3292826894";"+32";"";"moerkensheide@hopper.be";"www.moerkensheide.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"6";"";"Sep 28 2006 02:00:00:000AM";"";"";"";"";"0";"0";"";"Dec  5 2018 07:36:07:167AM"
"346292";"Molenkuil";"Molenkuil";"YOUTH_ACCOMMODATION";"BASE";"ULVEND";"1";"";"3790";"Sint-Martens-Voeren";"Voeren";"voerstreek";"voerstreek";"252815.6203321284";"161662.3891760474";"50.756937";"5.824653";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:45:40:000AM"
"220946";"Monsalvaet";"Monsalvaet";"YOUTH_ACCOMMODATION";"BASE";"SCHOMMINKELSTRAAT";"20";"";"8954";"Westouter";"Heuvelland";"westhoek";"westhoek";"35769.62739580042";"166269.8235286279";"50.79622";"2.747167";"+3256404812";"+32479746670";"";"monsalvaet@ksahemen.be";"https://www.ksahemen.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"52";"";"Aug 10 2005 02:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:26:43:203PM"
"227337";"Munchenhof";"Munchenhof";"YOUTH_ACCOMMODATION";"BASE";"MARKT";"43";"";"8920";"Langemark-Poelkapelle";"Langemark-Poelkapelle";"westhoek";"westhoek";"48118.50668961048";"179010.6649774397";"50.91302";"2.918759";"+3257488313";"+32";"";"info@munchenhof.be";"https://www.munchenhof.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"128";"";"Feb 22 2011 01:00:00:000AM";"Jul 29 2009 02:00:00:000AM";"";"";"";"0";"0";"BASIC";"Dec 21 2018 08:22:04:810AM"
"287260";"Napoleonshoeve";"Napoleonshoeve";"YOUTH_ACCOMMODATION";"BASE";"Napoleonsdijk";"z/n";"";"3950";"Bocholt";"Bocholt";"limburgseKempen";"limburgseKempen";"238593.82";"209556.27";"51.1891812634788";"5.63602487442621";"";"+32495242454";"";"napoleonshoeve@hotmail.com";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 11 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Oct 10 2006 02:00:00:000AM";"";"";"";"";"1";"0";"INFORMATION_AVAILABLE";"May 17 2018 06:22:01:370AM"
"346359";"Natuurvriendenhuis - Vissershuis - Chalets";"Natuurvriendenhuis - Vissershuis - Chalets";"YOUTH_ACCOMMODATION";"BASE";"WESTHINDERSTRAAT";"13";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"31153.34446079962";"201540.7546656048";"51.112263";"2.670275";"+32 58 51 14 07";"";"";"vissershuis@maximail.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Nov 21 2006 01:00:00:000AM";"";"";"";"";"1";"";"";"May 17 2018 06:21:01:733AM"
"264510";"Natuurvriendenhuis - Vissershuis - Jeugdheem";"Natuurvriendenhuis - Vissershuis - Jeugdheem";"YOUTH_ACCOMMODATION";"BASE";"WESTHINDERSTRAAT";"13";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"31153.34446079962";"201540.7546656048";"51.112263";"2.670275";"+3258511407";"+32";"";"vissershuis@natuurvriendenhuis.be";"www.natuurvrienden.be/vissershuis";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Nov 21 2006 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:47:10:277AM"
"264513";"Natuurvriendenhuis - Vissershuis - Studio's";"Natuurvriendenhuis - Vissershuis - Studio's";"YOUTH_ACCOMMODATION";"BASE";"WESTHINDERSTRAAT";"13";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"31153.34446079962";"201540.7546656048";"51.112263";"2.670275";"+3258511407";"+32";"";"vissershuis@natuurvriendenhuis.be";"www.natuurvrienden.be/vissershuis";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Nov 21 2006 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:47:15:020AM"
"264511";"Natuurvriendenhuis - Vissershuis - Vakantiewoningen";"Natuurvriendenhuis - Vissershuis - Vakantiewoningen";"YOUTH_ACCOMMODATION";"BASE";"WESTHINDERSTRAAT";"13";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"31153.34446079962";"201540.7546656048";"51.112263";"2.670275";"+3258511407";"+32";"";"vissershuis@natuurvriendenhuis.be";"www.natuurvrienden.be/vissershuis";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Nov 21 2006 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:47:11:863AM"
"264512";"Natuurvriendenhuis - Vissershuis - verblijf boven/aan cafetaria";"Natuurvriendenhuis - Vissershuis - verblijf boven/aan cafetaria";"YOUTH_ACCOMMODATION";"BASE";"WESTHINDERSTRAAT";"13";"";"8670";"Oostduinkerke";"Koksijde";"kust";"kust";"31153.34446079962";"201540.7546656048";"51.112263";"2.670275";"+3258511407";"+32";"";"vissershuis@natuurvriendenhuis.be";"www.natuurvrienden.be/vissershuis";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Nov 21 2006 01:00:00:000AM";"";"";"";"";"1";"0";"";"Apr  2 2018 09:47:13:427AM"
"346321";"Nautisch Jeugdcentrum Basis Frans Snacken";"Nautisch Jeugdcentrum Basis Frans Snacken";"YOUTH_ACCOMMODATION";"BASE";"VEERSTRAAT";"82";"";"9031";"Drongen";"Gent";"kunststadGent";"kunststadGent";"101084.8499486519";"193757.5479552811";"51.052447";"3.669888";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Mar  3 2017 01:00:00:000AM";"";"";"";"0";"";"";"Apr  2 2018 09:49:20:563AM"
"211797";"Nautisch Jeugdcentrum De Wilde Eend";"Nautisch Jeugdcentrum De Wilde Eend";"YOUTH_ACCOMMODATION";"BASE";"VEERSTRAAT";"82";"";"9031";"Drongen";"Gent";"kunststadGent";"kunststadGent";"101084.8499486519";"193757.5479552811";"51.052447";"3.669888";"+32 9 227 15 30";"+32";"";"verhuur@dewildeeend.be";"https://www.dewildeeend.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 11 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Oct 10 2006 02:00:00:000AM";"";"";"";"";"1";"0";"INFORMATION_AVAILABLE";"May 17 2018 06:23:03:323AM"
"219149";"Nelto";"Nelto";"YOUTH_ACCOMMODATION";"BASE";"Eester";"25";"";"2960";"Sint-Lenaarts";"Brecht";"antwerpseKempen";"antwerpseKempen";"173107.29";"227552.21";"51.3572440124003";"4.700477090064887";"+3233139132";"+32473330911";"";"dirk.remijsen@telenet.be";"www.chironelto.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"90";"";"Mar 24 2010 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 09:39:01:787AM"
"302190";"Neutralia";"Neutralia";"GENERIC_ROOMS";"BASE";"KAPUCIJNENSTRAAT";"36";"";"8400";"Oostende";"Oostende";"kust";"kust";"48776.43617121079";"214689.237133556";"51.233775";"2.918211";"+32 59 70 66 99";"";"";"info@neutralia.be";"https://www.neutralia.be";"ACKNOWLEDGED";"Oct  3 2017 12:00:00:000AM";"Jun 12 2017 09:47:22:000AM";"Jun  7 2017 08:49:58:000AM";"";"39";"114";"ADULT";"TVA";"97";"";"Nov  3 2010 01:00:00:000AM";"Oct  5 2006 02:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr 24 2018 01:14:07:980PM"
"262333";"Nieuwlande";"Nieuwlande";"YOUTH_ACCOMMODATION";"BASE";"Sint Bernardusplein";"23";"";"8620";"Nieuwpoort";"Nieuwpoort";"kust";"kust";"";"";"";"";"+32 58 23 43 63";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"1";"0";"";"Apr  4 2018 12:06:04:263PM"
"263866";"Noordzeestrand";"Noordzeestrand";"GENERIC_ROOMS";"BASE";"Prins Karellaan";"18-20-22";"";"8450";"Bredene";"Bredene";"kust";"kust";"";"";"";"";"+32 59 32 57 68";"";"";"francine.struyf@lmpa.be";"https://www.lmpa.be";"STOPPED";"Dec  5 2017 12:00:00:000AM";"";"";"";"";"";"ADULT";"REVOKED";"";"";"";"Nov  8 2006 01:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:14:55:947AM"
"219553";"Norbertijnenabdij van Tongerlo";"Norbertijnenabdij van Tongerlo";"GENERIC_ROOMS";"BASE";"Abdijstraat";"40";"";"2260";"Tongerlo";"Westerlo";"antwerpseKempen";"antwerpseKempen";"187602.93";"199622.42";"51.10544851069873";"4.905646417916562";"+32 14 53 99 06";"";"";"kris.de.brabander@tongerlo.org";"https://www.tongerlo.org";"NOTIFIED";"Oct 22 2014 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"";"32";"ADULT";"TVA";"32";"";"Oct 22 2014 02:00:00:000AM";"";"";"";"";"0";"0";"";"Dec 12 2018 10:51:04:450AM"
"301631";"Nulsterrenpension";"Nulsterrenpension";"YOUTH_ACCOMMODATION";"BASE";"MINCKELERSSTRAAT";"2";"";"2018";"Antwerpen";"Antwerpen";"kunststadAntwerpen";"kunststadAntwerpen";"154935.7812873775";"210812.2109815367";"51.207786";"4.438111";"+32 3 224 85 20";"";"";"info@zva.be";"https://www.zva.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Dec  6 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"May  5 2014 02:00:00:000AM";"";"";"";"";"1";"";"";"Jun 11 2018 08:54:04:520AM"
"287320";"Oep De Neuvel";"Oep De Neuvel";"YOUTH_ACCOMMODATION";"BASE";"SCHAAPSTRAAT";"2A";"a";"2580";"Putte";"Putte";"antwerpseKempen";"antwerpseKempen";"";"";"";"";"";"+32475875292";"";"wilfried.van.dessel@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"70";"6 slaapzalen";"Oct  5 2015 02:00:00:000AM";"";"";"";"";"0";"0";"";"Oct 15 2018 09:13:03:517AM"
"227808";"Ol 't Hope";"Ol 't Hope";"YOUTH_ACCOMMODATION";"BASE";"ICHTEGEMSTRAAT";"14";"";"8680";"Koekelare";"Koekelare";"westhoek";"westhoek";"52816.53315441258";"198557.0988856154";"51.089494";"2.980356";"+32 51 58 98 17";"+32474327878";"";"fransdereeper@hotmail.com";"https://www.chirokoekelare.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"62";"";"Dec 15 2005 01:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr 24 2018 07:27:02:870AM"
"346251";"Ons Centrum";"Ons Centrum";"YOUTH_ACCOMMODATION";"BASE";"PLAATSSTRAAT";"60";"";"1570";"Tollembeek";"Galmaarden";"groeneGordel";"groeneGordel";"124128.995209302";"159168.2060083793";"50.743011";"4.000957";"";"";"";"";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"Feb 13 2006 01:00:00:000AM";"";"";"";"";"0";"";"";"Apr  2 2018 09:44:44:240AM"
"219575";"Ons Heem";"Ons Heem";"YOUTH_ACCOMMODATION";"BASE";"Guldensporenlaan";"12";"";"2260";"Westerlo";"Westerlo";"antwerpseKempen";"antwerpseKempen";"188664.36";"198406.55";"51.09444980237078";"4.920671085203132";"+32 14 54 48 29";"+32";"";"kathleen.simons@hetrietje.be";"www.chirokreato.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"75";"";"Oct 17 2006 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 10:17:36:173AM"
"228415";"Ons Heem";"Ons Heem";"YOUTH_ACCOMMODATION";"BASE";"Hiegaetsweg";"z/n";"";"3650";"Dilsen-Stokkem";"Dilsen-Stokkem";"maasland";"maasland";"245783.72";"194281.27";"51.0507534923899";"5.73482720087021";"";"+32";"";"verhuur@chirorotem.be";"www.chirorotem.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 11 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"0";"";"Apr  2 2018 10:13:39:080AM"
"212459";"Onthaalcentrum De Pelgrim";"Onthaalcentrum De Pelgrim";"GENERIC_ROOMS";"BASE";"Isabellaplein";"15";"a";"3270";"Scherpenheuvel";"Scherpenheuvel-Zichem";"hageland";"hageland";"192787.219072918";"185845.658770625";"50.98125643264204";"4.978044505043146";"+32 13 35 56 40";"+32 777 41 38 57";"";"onthaalcentrum@scherpenheuvel.be";"https://www.scherpenheuvel.be/onthaalcentrum";"NOTIFIED";"Jul  5 2011 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"";"175";"ADULT";"TVA";"175";"";"Jul  5 2011 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Nov  9 2018 10:10:03:797AM"
"228192";"Ontmoetingscentrum De Sceure";"Ontmoetingscentrum De Sceure";"YOUTH_ACCOMMODATION";"BASE";"VEURNESTRAAT";"4";"";"8640";"Oostvleteren";"Vleteren";"westhoek";"westhoek";"35320.11702288238";"181455.1626446927";"50.932603";"2.736061";"+3257400901";"+32";"";"zaalbeheer@vleteren.be";"https://www.vleteren.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"68";"";"Mar  9 2009 01:00:00:000AM";"";"";"";"";"0";"0";"BASIC";"Oct 11 2018 08:42:24:203AM"
"212522";"Ontmoetingscentrum Siddartha";"Ontmoetingscentrum Siddartha";"GENERIC_ROOMS";"BASE";"BONTEN OSSTRAAT";"29";"";"3128";"Baal";"Tremelo";"hageland";"hageland";"176014.2488815639";"189405.5764038637";"51.01481";"4.738184";"016-53 04 69";"";"";"info@siddartha.be";"https://www.siddartha.be";"NOTIFIED";"Apr  1 2014 12:00:00:000AM";"Mar 31 2017 10:00:00:000PM";"";"";"1";"30";"ADULT";"TVA";"30";"";"Apr  1 2014 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 09:50:08:087AM"
"220619";"Ontmoetingshuis Den Tris";"Ontmoetingshuis Den Tris";"YOUTH_ACCOMMODATION";"BASE";"Steenstortstraat";"8";"";"3582";"Koersel";"Beringen";"limburgseKempen";"limburgseKempen";"210680.92";"195448.18";"51.06596691270562";"5.234421946893121";"+3211422851";"+32486126672";"";"jos.meukens@telenet.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"99";"";"Sep 29 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Sep 24 2018 08:18:06:033AM"
"219453";"Oosterborg";"Oosterborg";"YOUTH_ACCOMMODATION";"BASE";"Heistraat";"63";"";"2491";"Olmen";"Balen";"antwerpseKempen";"antwerpseKempen";"206424.93";"202685.36";"51.13144574720116";"5.174835039351122";"";"+32";"";"vanhoofbierkens@skynet.be";"www.oosterborg.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"C";"42";"";"Jun 27 2005 02:00:00:000AM";"";"";"";"";"0";"0";"";"Apr  2 2018 09:56:04:650AM"
"346219";"Openluchtcentrum Diesterweg - Hoofdgebouw";"Openluchtcentrum Diesterweg - Hoofdgebouw";"YOUTH_ACCOMMODATION";"BASE";"Acacialaan";"z/n";"";"2920";"Kalmthout";"Kalmthout";"antwerpseKempen";"antwerpseKempen";"157442.16";"229060.73";"51.3712445718484";"4.47562584482156";"+32 3 666 83 35";"";"";"diesterweg@ow.antwerpen.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:43:59:997AM"
"346220";"Openluchtcentrum Diesterweg - Mierenklassen";"Openluchtcentrum Diesterweg - Mierenklassen";"YOUTH_ACCOMMODATION";"BASE";"Acacialaan";"z/n";"";"2920";"Kalmthout";"Kalmthout";"antwerpseKempen";"antwerpseKempen";"157442.16";"229060.73";"51.3712445718484";"4.47562584482156";"+32 3 666 83 35";"";"";"diesterweg@ow.antwerpen.be";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"REVOKED";"";"";"";"";"";"";"";"0";"";"";"Apr  2 2018 09:44:01:453AM"
"212520";"Ossenberg";"Ossenberg";"YOUTH_ACCOMMODATION";"BASE";"OSSENBERG";"7";"";"3460";"Bekkevoort";"Bekkevoort";"hageland";"hageland";"190637.8181875108";"182802.6317978809";"50.954618";"4.945827";"+3216632135";"+32497071797";"";"jos_els@hotmail.com";"";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"45";"";"Dec  9 2015 01:00:00:000AM";"";"";"";"";"0";"0";"";"Nov  9 2018 10:17:03:993AM"
"287575";"Oswald Hoeve";"Oswald Hoeve";"HOLIDAY_COTTAGE";"BASE";"NEERSTRAAT";"180";"";"9112";"Sinaai-Waas";"Sint-Niklaas";"waasland";"waasland";"126534.1388073398";"206945.6483645644";"51.172577";"4.031973";"+32 473 89 63 70";"+32 473 97 29 46";"";"info@klimaterra.be";"https://www.hoeve-oswald.be";"ACKNOWLEDGED";"Jul 13 2017 12:00:00:000AM";"Apr  1 2017 12:00:00:000AM";"Jul 13 2017 11:12:02:000AM";"FOUR_STARS";"1";"24";"ADULT";"TVA";"24";"";"Nov 23 2016 01:00:00:000AM";"Jul 10 2014 02:00:00:000AM";"";"";"";"0";"0";"COMFORT";"Nov 20 2018 01:22:49:907PM"
"275368";"Oude Abdij Kortenberg";"Oude Abdij Kortenberg";"GENERIC_ROOMS";"BASE";"Abdijdreef";"22";"";"3070";"Kortenberg";"Kortenberg";"groeneGordel";"groeneGordel";"162719.86";"175075.3";"50.88588487620574";"4.549522406478372";"+ 32 2 757 20 22";"";"";"abdijkortenberg@skynet.be";"www.oudeabdijkortenberg.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"";"";"";"";"";"";"ADULT";"ACKNOWLEDGED_BY_PRINCIPLE";"";"";"";"Feb  8 2011 01:00:00:000AM";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 09:54:28:473AM"
"324786";"Oude Abdij van Drongen";"Oude Abdij van Drongen";"GENERIC_ROOMS";"BASE";"DRONGENPLEIN";"26-27";"";"9031";"Drongen";"Gent";"kunststadGent";"kunststadGent";"100594.4609730045";"193526.8720521359";"51.050332";"3.662926";"092265226";"";"";"info@oudeabdij.be";"http://www.oudeabdij.be";"NOTIFIED";"";"May  4 2017 01:52:52:000PM";"";"";"75";"144";"ADULT";"TVA";"144";"";"Oct 30 2017 01:00:00:000AM";"";"";"";"";"0";"";"";"Apr  2 2018 09:51:40:223AM"
"287276";"Outside Jongerenvakantie";"Outside Jongerenvakantie";"YOUTH_ACCOMMODATION";"BASE";"WESTOUTERSEWEG";"3";"";"8970";"Poperinge";"Poperinge";"westhoek";"westhoek";"34588.25445427439";"171327.5986898756";"50.841442";"2.728832";"+3257338701";"+32";"";"info@outsidetravel.be";"https://www.outsidetravel.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"32";"";"Aug 12 2013 02:00:00:000AM";"Feb 12 2013 01:00:00:000AM";"";"";"";"0";"0";"";"Sep  3 2018 09:50:02:367AM"
"287370";"Outside Tipi's";"Outside Tipi's";"YOUTH_ACCOMMODATION";"BASE";"1";"C";"";"8970";"Poperinge";"Poperinge";"westhoek";"westhoek";"";"";"";"";"+3257338701";"+32";"";"info@outsidetravel.be";"https://www.outsideadventure.be";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Oct 19 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"40";"";"Jan  3 2017 01:00:00:000AM";"Jun 23 2014 02:00:00:000AM";"";"";"";"0";"0";"";"Dec 20 2018 12:17:02:953PM"
"221267";"Overdijzers - Scouts en Gidsen Baden-Powell Eeklo";"Overdijzers - Scouts en Gidsen Baden-Powell Eeklo";"YOUTH_ACCOMMODATION";"BASE";"Sportlaan";"25";"";"9900";"Eeklo";"Eeklo";"meetjesland";"meetjesland";"156488.41";"212428.83";"51.22174695174211";"4.461642837114173";"+32 9 377 67 21";"+32483025478";"";"verhuur@scoutseeklo.be";"http://www.scoutseeklo.be/verhuur";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"A";"60";"";"May 10 2006 02:00:00:000AM";"";"";"";"";"0";"0";"INFORMATION_AVAILABLE";"Apr  2 2018 10:13:15:370AM"
"219770";"Pannenhoeve - De Meers";"Pannenhoeve - De Meers";"YOUTH_ACCOMMODATION";"BASE";"GROENESTRAAT";"76";"";"8691";"Leisele";"Alveringem";"westhoek";"westhoek";"29952.14907371753";"186219.9150945721";"50.974337";"2.658163";"";"+32475850817";"";"vandenberghe.david@telenet.be";"http://www.cjt.be/boekingscentrale/fiche.aspx?nr=8241";"NEVER_NOTIFIED_NOR_APPLIED_FOR_LICENSE";"Sep 13 2017 12:00:00:000AM";"";"";"";"";"";"YOUTH";"B";"41";"";"May 30 2012 02:00:00:000AM";"Oct  2 2008 02:00:00:000AM";"";"";"";"0";"0";"BASIC";"Nov 20 2018 01:27:10:613PM"
